year,month,day,b1,b2,b3,b4,b5,pb,pp,tickets,pbpurchase,pppurchase,jackpot,winners,rollovers,value,wb5pb_jp,wb5_1000000,wb4pb_50000,wb4_100,wb3pb_100,wb3_7,wb2pb_7,wb1pb_4,wb0pb_4,wb5pp_2000000,wb4pbpp_150000,wb4pp_300,wb3pbpp_300,wb3pp_21,wb2pbpp_21,wb1pbpp_12,wb0pbpp_12,totalwon,ticketswin,wb1prior,wb2prior,wb3prior,wb4prior,wb5prior,wb1win,wb2win,wb3win,wb4win,wb5win,pbprevdraw,pbprevwin
2019,5,15,33,68,61,17,7,4,2,18322632,36645264,3635695,250000000,0,14,-0.82,0,1,17,386,1055,24842,21409,164404,387864,1,4,86,237,6357,5158,40021,94118,9075312,745960,27,29,37,31,27,2,1,2,5,1,14,1
2019,5,11,40,9,8,6,37,26,2,19603952,39207904,4002658,235000000,0,13,-0.88,0,3,20,501,1295,31990,25322,175628,388066,1,7,142,367,8634,6732,45236,97241,12070670,781185,27,29,26,27,26,1,4,3,2,2,16,1
2019,5,8,66,64,45,53,1,3,3,17184552,34369104,3506821,215000000,0,12,-0.94,0,0,13,334,847,20692,17476,145742,379032,0,5,69,204,5003,4494,36902,98758,5793629,709571,28,41,27,30,26,2,0,1,1,1,14,2
2019,5,4,30,6,23,16,61,2,2,18333322,36666644,3869994,199000000,0,11,-1.00,0,1,18,443,1091,27962,21275,155081,360298,1,5,101,274,7720,5491,40348,92902,9198506,713011,26,26,40,33,36,1,2,3,3,2,11,1
2019,5,1,66,28,23,56,5,17,5,16019000,32038000,3367527,181000000,0,10,-1.06,0,1,17,315,809,21271,18063,138471,327925,0,4,65,203,5673,4848,37404,88817,6519315,643886,27,38,39,30,26,2,1,3,4,3,14,1
2019,4,27,45,29,62,41,2,6,3,17204152,34408304,3670207,166000000,0,9,-1.11,0,2,12,299,822,21074,18505,148670,355616,1,4,90,221,5600,4714,39594,93464,9512887,688688,26,28,34,32,23,1,3,4,0,2,17,1
2019,4,24,35,65,32,36,6,4,5,15122600,30245200,3201082,150000000,0,8,-1.17,0,0,16,289,770,18519,16170,129096,323165,0,1,72,195,4752,4019,33676,85719,4804798,616459,13,21,41,24,25,0,2,3,1,2,13,1
2019,4,20,3,63,27,65,30,1,3,16422502,32845004,3504766,136000000,0,7,-1.21,0,0,12,314,785,21239,17112,131939,311119,0,2,99,195,5570,4429,34758,81216,4740456,608789,33,34,30,20,25,1,0,4,2,1,12,1
2019,4,17,15,46,66,17,1,15,3,14472208,28944416,3136346,118000000,0,6,-1.28,0,0,15,285,758,18400,16105,121197,286025,0,4,63,169,5035,4505,33787,78851,4946319,565199,23,20,26,30,25,0,0,2,5,1,16,2
2019,4,13,17,26,32,4,49,10,2,15663006,31326012,3464933,101000000,0,5,-1.33,0,0,21,399,960,23031,19307,142296,322590,0,5,108,246,6814,5439,41099,92348,6056687,654663,29,22,40,20,24,5,3,3,2,0,16,1
2019,4,10,39,12,21,23,67,6,4,13260953,26521906,2976932,84000000,0,4,-1.39,0,0,9,280,750,18245,15540,115485,266077,0,4,71,223,5293,4369,32490,74476,4490437,533312,24,30,31,38,26,0,4,2,3,1,16,0
2019,4,6,33,43,60,59,15,8,3,14525590,29051180,3321871,68000000,0,3,-1.45,0,1,11,241,679,16785,14602,117655,307478,0,3,85,216,4846,4181,34770,91219,5803976,592772,26,23,21,29,22,2,1,1,1,0,14,2
2019,4,3,25,16,32,49,19,18,2,13218913,26437826,3006024,54000000,0,2,-1.50,0,2,17,288,707,19007,14680,109107,255042,0,2,95,236,5659,4202,31893,73670,6515042,514607,32,32,39,23,28,3,3,3,0,4,12,1
2019,3,30,54,52,21,64,68,4,3,14970003,29940006,3383737,40000000,0,1,-1.54,0,0,9,270,709,16909,14752,119682,319411,0,3,69,167,4759,4152,34299,92008,4749514,607199,29,30,30,40,28,1,3,2,0,1,12,2
2019,3,27,44,62,20,37,16,12,3,134060942,268121884,19510057,768400000,1,0,0.95,1,7,130,2972,7857,191420,162104,1250190,3033820,2,20,514,1374,32197,27517,214726,524004,820278762,5448855,25,33,32,25,31,5,4,3,2,3,15,0
2019,3,23,66,52,60,24,25,5,3,90298137,180596274,13655216,625000000,0,25,0.46,0,8,88,1933,5080,124689,107173,844647,2074078,2,13,329,890,22057,18766,150588,372593,39850389,3722934,25,29,20,25,31,2,3,1,1,3,12,2
2019,3,20,10,53,50,63,14,21,2,71029841,142059682,10659299,550000000,0,24,0.20,0,4,39,1524,4226,98736,82713,641937,1550715,2,4,281,759,16881,14498,113732,273313,26781250,2799364,29,29,28,33,26,2,1,0,0,1,20,1
2019,3,16,67,30,34,39,53,11,2,46498176,92996352,7622979,495000000,0,23,0.01,0,2,44,968,2669,62882,53982,426386,1068519,1,10,188,598,12002,10406,84131,217111,19182640,1939899,25,24,19,23,28,1,1,1,0,1,14,0
2019,3,13,69,36,45,47,18,14,3,37293378,74586756,6187631,448000000,0,22,-0.15,0,2,30,832,1981,52492,42154,328825,801477,1,8,152,418,10344,8058,63644,158171,15384252,1468589,40,23,25,24,24,0,1,1,0,2,8,1
2019,3,9,45,5,59,55,6,14,3,34396266,68792532,6031686,414000000,0,21,-0.26,0,2,25,724,1815,46523,39448,304278,728028,0,5,163,411,9752,8213,64941,154707,12170162,1359035,24,25,28,23,24,1,3,1,1,2,7,1
2019,3,6,21,35,10,6,46,23,2,26004175,52008350,4703458,381000000,0,20,-0.38,0,2,26,759,1529,39729,30629,227854,529483,1,6,171,351,8856,6912,49992,115102,12419510,1011402,29,12,28,23,19,2,0,2,2,0,10,0
2019,3,2,27,68,25,19,1,21,2,26259031,52518062,4935034,348000000,0,19,-0.49,0,2,21,551,1540,40137,29835,228802,538249,0,1,149,348,9617,7231,53897,124635,9612400,1035015,29,27,30,27,24,4,1,3,4,1,19,0
2019,2,27,49,31,59,42,21,23,5,22296012,44592024,4069603,322000000,0,18,-0.58,0,1,16,453,1146,29399,24002,188331,464265,0,3,93,266,6252,5141,41344,102586,7468204,863298,22,24,27,26,28,0,1,1,1,2,9,0
2019,2,23,32,4,20,6,14,13,2,22883302,45766604,4304748,304000000,0,17,-0.64,0,0,36,705,1652,39055,31415,220443,502377,0,7,142,472,9442,7982,54740,120907,9128138,989375,38,19,31,22,25,3,2,2,2,1,17,1
2019,2,20,50,52,49,51,27,2,2,18319677,36639354,3464733,282000000,0,16,-0.72,0,1,25,385,934,23346,19280,152361,386128,0,6,89,211,5438,4265,34480,88994,7509689,715943,27,28,21,19,28,0,3,0,1,4,10,1
2019,2,16,48,30,41,64,29,1,4,19922601,39845202,3860406,260000000,0,15,-0.79,0,1,20,386,983,24455,20258,161417,397736,1,3,89,212,5642,4699,37186,91854,8992444,744942,23,23,31,39,27,1,1,0,0,3,11,1
2019,2,13,2,24,8,69,14,26,2,17520517,35041034,3341850,242000000,0,14,-0.85,0,3,16,476,1277,30080,23264,159774,356951,0,1,124,319,7503,5686,38659,83063,8436141,707196,22,24,25,39,24,2,1,3,0,1,15,1
2019,2,9,7,39,2,3,1,25,3,18710129,37420258,3685449,224000000,0,13,-0.91,0,3,40,1289,1681,45875,25546,166286,365235,1,12,372,467,13542,6682,40671,87074,13932375,754776,26,22,21,32,23,1,0,2,1,1,17,1
2019,2,6,13,28,5,63,38,21,5,16846736,33693472,3222982,204000000,0,12,-0.98,0,1,9,377,903,24064,19223,145514,340409,1,2,85,205,5850,4657,34770,80210,7812108,656280,22,37,24,32,23,3,1,3,0,2,18,0
2019,2,2,10,43,17,18,65,13,5,17408508,34817016,3554156,191000000,0,11,-1.03,0,2,14,373,952,23286,21313,165505,382788,1,2,82,254,5845,5932,44729,102706,9755202,753784,27,22,28,23,19,2,1,5,2,2,16,1
2019,1,30,16,2,12,29,54,6,2,14564503,29129006,2900720,174000000,0,10,-1.08,0,1,13,415,1013,24463,18906,134384,297656,0,4,113,244,6541,4956,34156,72126,6048464,594991,30,20,29,26,28,2,2,4,3,1,15,1
2019,1,26,12,8,21,32,20,10,4,15977505,31955010,3288600,161000000,0,9,-1.13,0,0,17,584,1277,29984,22142,150809,329459,0,7,163,375,8428,6119,40652,86327,6362689,676343,28,24,27,37,30,4,3,2,3,2,15,2
2019,1,23,50,25,48,23,47,24,3,13782147,27564294,3210300,144000000,0,8,-1.19,0,1,11,321,652,17554,14574,113635,279837,0,4,74,152,4419,3525,28593,71575,5482724,534927,26,29,22,37,23,0,3,1,3,0,21,4
2019,1,19,5,65,8,66,41,20,3,15585694,31171388,3221219,129000000,0,7,-1.24,0,1,8,312,720,19273,16522,128429,304107,0,3,86,201,4854,4146,32811,78672,5546805,590145,23,18,23,24,30,3,2,3,2,0,13,0
2019,1,16,14,61,29,31,56,1,2,13558629,27117258,2808251,112000000,0,6,-1.30,0,1,13,309,629,17287,14096,108167,263857,0,2,72,161,4364,3490,27455,66857,5118155,506760,23,35,25,23,29,1,2,3,1,4,10,1
2019,1,12,57,58,7,36,48,24,2,13954260,27908520,3012201,96000000,0,5,-1.35,0,2,13,269,632,17127,14172,113108,274563,1,2,71,178,4577,3786,30856,75841,8340564,535198,29,21,25,22,21,2,1,1,1,1,20,4
2019,1,9,19,59,37,6,49,22,3,12073819,24147638,2580772,82000000,0,4,-1.40,0,2,15,244,598,15767,12743,98029,232712,0,1,59,149,4365,3445,26246,62308,5795792,456683,26,26,24,21,20,4,1,1,2,0,16,0
2019,1,5,15,27,69,7,3,19,2,12984367,25968734,2872279,69000000,0,3,-1.44,0,1,21,437,951,25194,16740,113680,253133,1,7,148,298,7731,5093,33295,73092,8679338,529822,21,27,38,24,31,0,4,0,1,1,15,0
2019,1,2,56,46,42,12,8,12,2,12975279,25950558,2687385,53000000,0,2,-1.50,0,1,11,279,758,17369,16019,119783,271167,0,7,73,215,4597,4334,32241,71440,6019339,538294,28,18,25,27,22,4,0,1,4,3,14,1
2018,12,29,51,53,42,62,12,25,2,14335984,28671968,3069411,40000000,0,1,-1.54,0,3,9,280,665,17148,14535,117163,287953,0,2,55,176,4721,3776,31548,77872,7247522,555906,18,27,24,32,26,1,1,1,3,4,16,1
2018,12,26,52,38,25,67,5,24,2,21750801,43501602,3908164,298300000,1,0,-0.66,1,3,19,462,1168,29640,24204,185664,450354,0,8,87,228,6312,5085,39861,98916,308533141,842012,27,22,28,24,22,3,2,3,1,3,19,4
2018,12,22,40,59,28,21,30,26,3,19497181,38994362,3801620,281000000,0,16,-0.72,0,1,19,387,998,26284,21647,167775,405294,0,4,100,214,6401,4994,39994,96603,7288952,770715,26,25,36,26,22,1,1,1,2,1,14,1
2018,12,19,43,31,29,37,15,16,2,16740289,33480578,3286082,262000000,0,15,-0.78,0,2,18,369,904,23267,18322,137263,331002,0,9,90,216,5556,4201,31984,77678,8154124,630881,21,22,24,23,20,1,1,3,1,0,11,1
2018,12,15,8,38,55,52,43,17,3,17741800,35483600,3590342,246000000,0,14,-0.84,0,0,14,374,924,22489,19425,152411,372140,0,2,79,229,5490,4948,38952,95490,5446304,712967,21,21,22,26,20,3,1,1,2,1,13,1
2018,12,12,9,64,29,21,4,26,2,15689942,31379884,3148165,230000000,0,13,-0.89,0,1,13,390,1039,25716,19526,138631,313117,0,4,100,278,6848,4947,33993,76648,6205373,621251,28,38,23,25,18,4,0,3,2,2,13,1
2018,12,8,61,14,34,32,46,10,2,16724466,33448932,3480604,217000000,0,12,-0.94,0,1,8,332,889,20709,18232,142709,363039,0,3,74,230,5276,4835,37407,97843,6194210,691587,34,22,18,36,17,2,1,1,3,0,14,2
2018,12,5,36,38,9,11,37,11,5,15271527,30543054,3096346,200000000,0,11,-1.00,0,0,12,333,932,21679,19968,147816,327322,0,6,100,272,5512,5696,39520,84549,5654377,653717,21,20,27,23,22,1,1,4,1,1,13,0
2018,12,1,10,58,47,11,55,26,2,15804645,31609290,3360984,183000000,0,10,-1.05,0,0,15,338,786,20470,17582,136807,315979,1,2,83,203,5529,4734,36633,83686,6985059,622848,26,20,22,22,21,2,1,0,1,1,12,1
